0.5584995615030632+0.8295048160203087i   0.9488636363636364   0.6901960784313725   yellow
0.6441938922908641+0.764862228858993i   0.8878504672897196   0.8392156862745098   yellow
0.614751751104301+0.78872066317182i   0.6505376344086021   0.7294117647058823   yellow
0.6849960196475806+0.7285468091117902i   0.860759493670886   0.30980392156862746   yellow
-0.06762438416649479+-0.9977108512320102i   0.7903225806451613   0.7294117647058823   purple
0.006018340399284772+-0.9999818896254263i   0.6214285714285714   0.5490196078431373   purple
0.34319978204565965+-0.939262428506438i   0.9266666666666667   0.5882352941176471   purple
-0.011140169045865674+-0.9999379463914896i   0.38524590163934425   0.47843137254901963   purple
0.1885738124734361+-0.9820590192291059i   0.9324324324324325   0.5803921568627451   purple
0.1902562997974205+-0.9817344551289794i   0.8017241379310345   0.9098039215686274   purple
-0.06894664725910554+-0.9976203485453414i   0.5682819383259912   0.8901960784313725   purple
-0.13636982756609922+-0.9906579985694318i   0.6032608695652174   0.7215686274509804   purple
0.09602302590768208+-0.9953791129491981i   0.3769230769230769   0.5098039215686274   purple
0.18999309021918878+-0.981785427508966i   0.3795180722891566   0.6509803921568628   purple
-0.10452846326765336+-0.9945218953682734i   0.6701030927835051   0.7607843137254902   purple
-0.01915488122111433+-0.9998165284317944i   0.9318181818181818   0.6901960784313725   purple
0.09801714032956009+-0.9951847266721969i   0.9142857142857144   0.4117647058823529   purple
0.06279051952931372+-0.9980267284282716i   0.7246376811594202   0.27058823529411763   purple
0.15142777750457578+-0.9884683243281115i   0.5254237288135594   0.23137254901960785   purple
